;id;fecha;producto_latitud;producto_longitud;url;tipo_propiedad
143;MLA1435968744;22/11/2023;-31.3894989;-64.186587;https://inmueble.mercadolibre.com.ar/MLA-1435968744-local-esquina-venta-alta-cba-150-m2-_JM;Local
144;MLA1435996096;22/11/2023;-31.3916002;-64.1864724;https://inmueble.mercadolibre.com.ar/MLA-1435996096-local-comercial-venta-alta-cordoba-160-m2-pb-pa-a-50-m-de-plaza-rivadavia-_JM;Local
145;MLA1435996958;22/11/2023;-31.4137041;-64.1611774;https://inmueble.mercadolibre.com.ar/MLA-1435996958-local-comercial-venta-gral-paz-95-m2-a-100-m-de-24-de-septiembre-_JM;Local
146;MLA1437278772;22/11/2023;-36.552443;-56.7026196;https://inmueble.mercadolibre.com.ar/MLA-1437278772-local-con-gran-lote-venta-mar-del-tuyu-calle-50-y-15-_JM;Local
147;MLA1437414794;22/11/2023;-32.9650281;-60.64146;https://inmueble.mercadolibre.com.ar/MLA-1437414794-local-en-zona-comercial-calle-san-martin-casas-de-repuestos-automotor-_JM;Local
148;MLA1437855824;22/11/2023;-34.6991244;-58.3114637;https://inmueble.mercadolibre.com.ar/MLA-1437855824-local-venta-wilde-_JM;Local
149;MLA1438242246;22/11/2023;-34.447016;-58.897431;https://inmueble.mercadolibre.com.ar/MLA-1438242246-local-en-alquiler-en-meridiano-business-center-_JM;Local
150;MLA1438242248;22/11/2023;-34.447016;-58.897431;https://inmueble.mercadolibre.com.ar/MLA-1438242248-local-en-alquiler-en-meridiano-business-center-al-frente-_JM;Local
151;MLA1438332300;22/11/2023;-34.447016;-58.897431;https://inmueble.mercadolibre.com.ar/MLA-1438332300-local-en-alquiler-en-pilar-gba-zona-norte-argentina-_JM;Local
152;MLA1438366894;22/11/2023;-34.447016;-58.897431;https://inmueble.mercadolibre.com.ar/MLA-1438366894-local-en-alquiler-en-pilar-gba-zona-norte-argentina-_JM;Local
153;MLA1438657234;22/11/2023;-34.6167988;-58.4610942;https://inmueble.mercadolibre.com.ar/MLA-1438657234-local-caballito-_JM;Local
154;MLA1439324374;22/11/2023;-34.590106;-58.4298412;https://inmueble.mercadolibre.com.ar/MLA-1439324374-oportunidad-edificio-boutique-de-3-plantas-con-local-y-oficinas-en-pleno-palermo-soho-_JM;Local
155;MLA1441113516;22/11/2023;-34.6873498;-58.462421;https://inmueble.mercadolibre.com.ar/MLA-1441113516-alquiler-de-local-en-lugano-_JM;Local
156;MLA1443451386;22/11/2023;-32.9521731;-60.6796046;https://inmueble.mercadolibre.com.ar/MLA-1443451386-venta-local-comercial-bella-vista-_JM;Local
157;MLA1443819772;22/11/2023;-32.9796567;-60.6435923;https://inmueble.mercadolibre.com.ar/MLA-1443819772-local-sur-_JM;Local
158;MLA1444464414;22/11/2023;-34.6130871;-58.3813599;https://inmueble.mercadolibre.com.ar/MLA-1444464414-excelente-local-deposito-en-monserrat-1130-m2-_JM;Local
159;MLA1447301272;22/11/2023;-38.9442215;-68.0634613;https://inmueble.mercadolibre.com.ar/MLA-1447301272-local-comercial-en-esquina-a-1-cuadra-de-coto-neuquen-_JM;Local
160;MLA1450833178;22/11/2023;-34.5138188;-58.4885778;https://inmueble.mercadolibre.com.ar/MLA-1450833178-local-venta-olivos-200m2-patio-y-terraza-_JM;Local
161;MLA1457338642;22/11/2023;-34.5941282;-58.392972;https://inmueble.mercadolibre.com.ar/MLA-1457338642-local-desarrollado-en-subsuelo-y-planta-baja-excelente-ubicacion-_JM;Local
162;MLA1464801996;22/11/2023;-34.6014277;-58.3774057;https://inmueble.mercadolibre.com.ar/MLA-1464801996-venta-local-a-la-calle-7-oficinas-microcentro-_JM;Local
163;MLA1466629846;22/11/2023;-34.5985165;-58.4440342;https://inmueble.mercadolibre.com.ar/MLA-1466629846-local-comercial-en-villa-crespo-_JM;Local
164;MLA1467956958;22/11/2023;-34.6752837;-58.5563604;https://inmueble.mercadolibre.com.ar/MLA-1467956958-alquiler-local-san-justo-_JM;Local
165;MLA1470406350;22/11/2023;-34.6983528;-58.3251267;https://inmueble.mercadolibre.com.ar/MLA-1470406350-excelente-local-comercial-sobre-avenida-mitre-_JM;Local
166;MLA1473657718;22/11/2023;-34.5979128;-58.4174531;https://inmueble.mercadolibre.com.ar/MLA-1473657718-local-palermo-_JM;Local
167;MLA1473678504;22/11/2023;-34.5628504;-58.6840946;https://inmueble.mercadolibre.com.ar/MLA-1473678504-venta-local-comercial-y-oficinas-bella-vista-_JM;Local
168;MLA1474229062;22/11/2023;-34.5510812;-58.5084053;https://inmueble.mercadolibre.com.ar/MLA-1474229062-venta-importante-local-sobre-av-bmitre-al-200-bayugar-negocios-inmobiliarios-_JM;Local
169;MLA1474314212;22/11/2023;-34.4493483;-58.9010176;https://inmueble.mercadolibre.com.ar/MLA-1474314212-venta-locales-comerciales-sobre-panamericana-bayugar-negocios-inmobiliarios-_JM;Local
170;MLA1474532692;22/11/2023;-33.792328;-61.2116519;https://inmueble.mercadolibre.com.ar/MLA-1474532692-venta-oficina-movil-tipo-conteiner-_JM;Local
171;MLA1483417526;22/11/2023;-34.6105095;-58.3957336;https://inmueble.mercadolibre.com.ar/MLA-1483417526-local-500-m2-en-congreso-_JM;Local
172;MLA1486385140;22/11/2023;-34.6097837;-58.3987289;https://inmueble.mercadolibre.com.ar/MLA-1486385140-alquiler-local-comercial-sobre-av-rivadavia-_JM;Local
173;MLA1494783910;22/11/2023;-34.627721;-58.433995;https://inmueble.mercadolibre.com.ar/MLA-1494783910-local-comercial-caballito-avenida-zona-premium-3-parada-colectivo-y-subte-apto-todo-destino-_JM;Local
174;MLA1497129458;22/11/2023;-37.1415675;-56.8959239;https://inmueble.mercadolibre.com.ar/MLA-1497129458-cod-108-local-comercial-espora-_JM;Local
175;MLA1506061670;22/11/2023;-34.6449369;-58.5667252;https://inmueble.mercadolibre.com.ar/MLA-1506061670-local-ramos-mejia-sur-_JM;Local
176;MLA1506072286;22/11/2023;-34.6881822;-58.5651874;https://inmueble.mercadolibre.com.ar/MLA-1506072286-alquiler-local-san-justo-_JM;Local
177;MLA1508542692;22/11/2023;-34.6060445;-58.3723701;https://inmueble.mercadolibre.com.ar/MLA-1508542692-local-en-alquiler-microcentro-san-martin-176-apto-todo-destino-1000-m2-_JM;Local
178;MLA1510678894;22/11/2023;-34.5869534;-58.3856257;https://inmueble.mercadolibre.com.ar/MLA-1510678894-local-en-av-del-libertador-con-frente-de-17mts-_JM;Local
179;MLA1510772296;22/11/2023;-31.267082;-64.3026497;https://inmueble.mercadolibre.com.ar/MLA-1510772296-local-en-alquiler-mendiolaza-sobre-ruta-intermunicipal-_JM;Local
180;MLA1516516394;22/11/2023;-34.626712;-58.4258088;https://inmueble.mercadolibre.com.ar/MLA-1516516394-local-38m-ubic-unica-sav-sjuan-excest-pint-bno-dep-mult-rubr-oport-_JM;Local
181;MLA1518612394;22/11/2023;-34.5468935;-58.7018321;https://inmueble.mercadolibre.com.ar/MLA-1518612394-local-comercial-a-mts-plaza-muniz-_JM;Local
182;MLA1520589930;22/11/2023;-34.6960218;-58.7758786;https://inmueble.mercadolibre.com.ar/MLA-1520589930-venta-de-locales-depto-en-agustin-ferrari-merlo--_JM;Local
183;MLA1520744060;22/11/2023;-34.6076319;-58.4656981;https://inmueble.mercadolibre.com.ar/MLA-1520744060-oportunidad-local-en-alquiler-apto-todo-rubro-_JM;Local
184;MLA1521475624;22/11/2023;-34.5924844;-58.4112957;https://inmueble.mercadolibre.com.ar/MLA-1521475624-local-venta-recoleta-_JM;Local
185;MLA1523620944;22/11/2023;-34.5523305;-58.5309751;https://inmueble.mercadolibre.com.ar/MLA-1523620944-local-en-san-martin-_JM;Local
186;MLA1527031298;22/11/2023;-34.8169927;-58.4642431;https://inmueble.mercadolibre.com.ar/MLA-1527031298-importante-supermercado-en-venta-monte-grande-_JM;Local
187;MLA1527106326;22/11/2023;-34.5168522;-58.4978166;https://inmueble.mercadolibre.com.ar/MLA-1527106326-alquiler-local-comercial-sobre-avenida-ugarte-no-apto-gastronomia-ex-libreria-60m2-totales-vicente-lopez-olivos-ugarte-2200-de-paola-propiedades-_JM;Local
188;MLA1528089982;22/11/2023;-34.6011698;-58.4538762;https://inmueble.mercadolibre.com.ar/MLA-1528089982-local-justo-juan-b-avda-al-3400-_JM;Local
189;MLA1530349896;22/11/2023;-34.593447;-58.439752;https://inmueble.mercadolibre.com.ar/MLA-1530349896-local-en-alquiler-ubicado-en-palermo-hollywood-capital-federal-_JM;Local
190;MLA1533666098;22/11/2023;-34.8600886;-58.5033482;https://inmueble.mercadolibre.com.ar/MLA-1533666098-venta-local-comercial-shopping-plaza-canning-_JM;Local
191;MLA1533783090;22/11/2023;-34.710193;-58.530529;https://inmueble.mercadolibre.com.ar/MLA-1533783090-local-fondo-de-comercio-venta-ciudad-evita-_JM;Local
192;MLA1536232066;22/11/2023;-34.6286481;-58.7016346;https://inmueble.mercadolibre.com.ar/MLA-1536232066-local-en-alquiler-en-ituzaingo-_JM;Local
193;MLA1538591958;22/11/2023;-34.7220877;-58.257554;https://inmueble.mercadolibre.com.ar/MLA-1538591958-local-con-salon-deposito-bano-y-sotano-en-alquiler-sobre-peatonal-rivadavia-quilmes-centro-_JM;Local
194;MLA1540498538;22/11/2023;-34.6886316;-58.5781571;https://inmueble.mercadolibre.com.ar/MLA-1540498538-alquiler-local-san-justo-_JM;Local
195;MLA1544998444;22/11/2023;-34.556338;-58.454142;https://inmueble.mercadolibre.com.ar/MLA-1544998444-belgrano-excelente-casa-para-destino-comercial-en-alquiler-_JM;Local
196;MLA1545265958;22/11/2023;-34.6036844;-58.3815591;https://inmueble.mercadolibre.com.ar/MLA-1545265958-centro-excelente-local-frente-hotel-intercontinental-zona-oficinas-y-locales-_JM;Local
197;MLA1547594980;22/11/2023;-34.6285567;-58.3984221;https://inmueble.mercadolibre.com.ar/MLA-1547594980-venta-local-comercial-con-deposito-parque-patricios-_JM;Local
198;MLA1550189026;22/11/2023;-34.5615942;-58.4587837;https://inmueble.mercadolibre.com.ar/MLA-1550189026-belgrano-local-en-alquiler-en-ciudad-de-la-paz-casi-esq-mendoza-_JM;Local
199;MLA1550253334;22/11/2023;-34.5639182;-58.4594447;https://inmueble.mercadolibre.com.ar/MLA-1550253334-belgrano-excelente-local-en-alquiler-en-juramento-casi-moldes-_JM;Local
200;MLA1550571796;22/11/2023;-34.6059161;-58.377017;https://inmueble.mercadolibre.com.ar/MLA-1550571796-local-en-alquiler-en-el-microcentro-excelente-iluminacion-esquina-200-m2-_JM;Local
201;MLA1551419794;22/11/2023;-34.5860993;-58.4141664;https://inmueble.mercadolibre.com.ar/MLA-1551419794-alquiler-locales-sobre-santa-fe-excelente-galeria-tdes-_JM;Local
202;MLA1551457602;22/11/2023;-34.6074371;-58.4898759;https://inmueble.mercadolibre.com.ar/MLA-1551457602-consultorio-odontologico-por-hora-y-modulo-habministerial-_JM;Local
203;MLA1552237898;22/11/2023;-34.6013632;-58.4396956;https://inmueble.mercadolibre.com.ar/MLA-1552237898-local-en-villa-crespo-_JM;Local
204;MLA1552730838;22/11/2023;-34.6067855;-58.384952;https://inmueble.mercadolibre.com.ar/MLA-1552730838-local-en-san-nicolas-_JM;Local
205;MLA1554643136;22/11/2023;-34.6461985;-58.5109663;https://inmueble.mercadolibre.com.ar/MLA-1554643136-local-comercial-con-entrepiso-a-estrenar-_JM;Local
206;MLA1556037676;22/11/2023;-35.2754746;-59.1293715;https://inmueble.mercadolibre.com.ar/MLA-1556037676-alquiler-alquilo-mensual-sin-llave-local-negocio-restaurante-parrilla-confiteria-cerveceria-restaurante-bar-local-salon-totalmente-instalado-y-amoblado-frente-a-la-laguna-de-lobos-_JM;Local
207;MLA1557149284;22/11/2023;-34.600442;-58.437433;https://inmueble.mercadolibre.com.ar/MLA-1557149284-local-villa-crespo-_JM;Local
208;MLA1557250830;22/11/2023;-34.5412629;-58.4730701;https://inmueble.mercadolibre.com.ar/MLA-1557250830-venta-local-terrazas-de-nunez-financia-_JM;Local
209;MLA1558321032;22/11/2023;-34.5350645;-58.5060838;https://inmueble.mercadolibre.com.ar/MLA-1558321032-local-galpon-600m2-a-1-cuadra-de-panamericana-florida-olivos-_JM;Local
210;MLA1561121636;22/11/2023;-34.6807008;-58.5523533;https://inmueble.mercadolibre.com.ar/MLA-1561121636-alquiler-local-san-justo-_JM;Local
211;MLA1561171908;22/11/2023;-32.9428781;-60.6403277;https://inmueble.mercadolibre.com.ar/MLA-1561171908-venta-local-oficina-comercial-en-zona-centro-de-rosario-entre-rios-al-500-a-estrenar-_JM;Local
212;MLA1562063486;22/11/2023;-34.5777397;-58.4860382;https://inmueble.mercadolibre.com.ar/MLA-1562063486-imperdible-local-apto-todo-rubro-excelente-ubicacion-_JM;Local
213;MLA1563153422;22/11/2023;-34.4544415;-58.9117853;https://inmueble.mercadolibre.com.ar/MLA-1563153422-local-en-centro-comercial-de-pilar-centro-_JM;Local
214;MLA1563166210;22/11/2023;-34.4545035;-58.9122707;https://inmueble.mercadolibre.com.ar/MLA-1563166210-promo-oficina-temporal-en-pilar-todo-incluido-_JM;Local
215;MLA1563204686;22/11/2023;-34.4342947;-58.9881235;https://inmueble.mercadolibre.com.ar/MLA-1563204686-alquiler-local-con-oficina-y-cochera-en-fatima-bayugar-negocios-inmobiliarios-_JM;Local
216;MLA1563254674;22/11/2023;-34.4547206;-58.9123012;https://inmueble.mercadolibre.com.ar/MLA-1563254674-local-comercial-en-pilar-centro-_JM;Local
217;MLA1565352044;22/11/2023;-34.619709;-58.483362;https://inmueble.mercadolibre.com.ar/MLA-1565352044-venta-local-villa-santa-rita--_JM;Local
218;MLA1566457382;22/11/2023;-34.6018966;-58.513539;https://inmueble.mercadolibre.com.ar/MLA-1566457382-venta-2-locales-en-galeria-via-devoto-gualeguaychu-3836-_JM;Local
219;MLA1566521332;22/11/2023;-34.640311;-58.500959;https://inmueble.mercadolibre.com.ar/MLA-1566521332-local-en-venta-en-villa-luro-capital-federal-buenos-aires-_JM;Local
220;MLA1566703486;22/11/2023;-34.6302251;-58.6711627;https://inmueble.mercadolibre.com.ar/MLA-1566703486-local-en-villa-gobernador-udaondo-_JM;Local
221;MLA1566852822;22/11/2023;-34.7551658;-58.4031921;https://inmueble.mercadolibre.com.ar/MLA-1566852822-venta-de-local-en-lomas-de-zamora-_JM;Local
222;MLA1566874492;22/11/2023;-31.420084;-64.1887741;https://inmueble.mercadolibre.com.ar/MLA-1566874492-alquilo-local-en-arguello-_JM;Local
223;MLA1566897402;22/11/2023;-34.6240491;-58.4573576;https://inmueble.mercadolibre.com.ar/MLA-1566897402-flores-excelente-local-en-alquiler-_JM;Local
224;MLA1567109022;22/11/2023;-31.4458332;-64.2050171;https://inmueble.mercadolibre.com.ar/MLA-1567109022-alquiler-local-comercial-residencial-v-saarsfield-_JM;Local
225;MLA1567131352;22/11/2023;-34.9184363;-57.9588443;https://inmueble.mercadolibre.com.ar/MLA-1567131352-local-en-venta-1-bano-39-mts2-la-plata-_JM;Local
226;MLA1567212130;22/11/2023;-38.007177;-57.542469;https://inmueble.mercadolibre.com.ar/MLA-1567212130-local-en-venta-plaza-colon-mar-del-plata-_JM;Local
227;MLA1567392512;22/11/2023;-34.5936002;-58.3845336;https://inmueble.mercadolibre.com.ar/MLA-1567392512-local-recoleta-alqvta-_JM;Local
228;MLA1568083240;22/11/2023;-34.5965023;-58.4315495;https://inmueble.mercadolibre.com.ar/MLA-1568083240-local-en-villa-crespo-_JM;Local
229;MLA1568121796;22/11/2023;-34.5877312;-58.439911;https://inmueble.mercadolibre.com.ar/MLA-1568121796-local-en-venta-en-palermo-hollywood-_JM;Local
230;MLA1568147926;22/11/2023;-34.6036844;-58.3815591;https://inmueble.mercadolibre.com.ar/MLA-1568147926-local-en-venta-en-saavedra-_JM;Local
231;MLA1568404480;22/11/2023;-34.4791983;-58.6745211;https://inmueble.mercadolibre.com.ar/MLA-1568404480-gran-local-deposito-en-venta-en-ruta-197-y-bancalari-_JM;Local
232;MLA1569229766;22/11/2023;-34.4925586;-58.4992402;https://inmueble.mercadolibre.com.ar/MLA-1569229766-excelente-local-ph-3-amb-con-terraza-sobre-av-santa-fe-_JM;Local
233;MLA1569255008;22/11/2023;-34.6036844;-58.3815591;https://inmueble.mercadolibre.com.ar/MLA-1569255008-local-en-venta-en-caballito-_JM;Local
234;MLA1569293968;22/11/2023;-34.517114;-58.4973444;https://inmueble.mercadolibre.com.ar/MLA-1569293968-alquiler-de-local-en-excelente-zona-de-olivos-_JM;Local
235;MLA1569306802;22/11/2023;-34.6036844;-58.3815591;https://inmueble.mercadolibre.com.ar/MLA-1569306802-local-en-venta-en-caballito-_JM;Local
236;MLA1569320482;22/11/2023;-34.563567;-58.451802;https://inmueble.mercadolibre.com.ar/MLA-1569320482-dueno-directo-local-en-alquiler-en-belgrano-_JM;Local
237;MLA1570126406;22/11/2023;-34.649577;-58.385704;https://inmueble.mercadolibre.com.ar/MLA-1570126406-local-en-alquiler-en-barracas-capital-federal-buenos-aires-_JM;Local
238;MLA1570157866;22/11/2023;-34.6028829;-58.3923271;https://inmueble.mercadolibre.com.ar/MLA-1570157866-local-4-amb-av-callao-100m2-apto-todo-destino-_JM;Local
239;MLA1570935328;22/11/2023;-34.538117;-58.476532;https://inmueble.mercadolibre.com.ar/MLA-1570935328-florida-mitre-galeria-monumental-venta-2-locales-en-block-_JM;Local
240;MLA1570973498;22/11/2023;-38.007167;-57.5426212;https://inmueble.mercadolibre.com.ar/MLA-1570973498-local-en-venta-plaza-colon-mar-del-plata-_JM;Local
241;MLA1570974684;22/11/2023;-34.6126713;-58.373167;https://inmueble.mercadolibre.com.ar/MLA-1570974684-alquiler-local-en-esquina-1050mts2-monserrat-_JM;Local
242;MLA1572250956;22/11/2023;-34.5447205;-58.7412979;https://inmueble.mercadolibre.com.ar/MLA-1572250956-local-comercial-a-la-venta-a-estrenar-en-san-miguel-_JM;Local
243;MLA1572261072;22/11/2023;-34.5906799;-58.435287;https://inmueble.mercadolibre.com.ar/MLA-1572261072-venta-local-comercial-a-estrenar-apto-para-gastronomia-mejor-zona-palermo-soho-_JM;Local
244;MLA1572328102;22/11/2023;-34.500615;-58.5185645;https://inmueble.mercadolibre.com.ar/MLA-1572328102-venta-local-en-martinez-_JM;Local
245;MLA836366579;22/11/2023;-34.6163372;-58.3797643;https://inmueble.mercadolibre.com.ar/MLA-836366579-local-200-m2-cub-apto-todo-destino-_JM;Local
246;MLA911278558;22/11/2023;-31.3992544;-64.2643841;https://inmueble.mercadolibre.com.ar/MLA-911278558-alquiler-de-gran-local-420mts-nueva-cordoba-buen-pastor-patio-olmos-_JM;Local
247;MLA913576007;22/11/2023;-34.6772987;-58.5594968;https://inmueble.mercadolibre.com.ar/MLA-913576007-local-comercial-1234-m-en-2-plantas-c-rampa-para-autos-sjusto-ctro-_JM;Local
248;MLA920769121;22/11/2023;-31.7667162;-65.000927;https://inmueble.mercadolibre.com.ar/MLA-920769121-n020ap-locales-comerciales-en-arroyo-de-los-patos-_JM;Local
249;MLA931196219;22/11/2023;-34.6461442;-58.5688694;https://inmueble.mercadolibre.com.ar/MLA-931196219-local-comercial-680-m-y-dpto-tipo-duplex-4-amb-ramos-mejia-_JM;Local
